権利付最終日,銘柄コード,銘柄名,市場,貸借,出来高,時価総額,発行株数,PER,PBR,単位,逆日歩確報,逆日歩_日数,日証金_買い残高,日証金_買い新規,日証金_売り残高,日証金_売り新規,日証金_残高倍率
2023-03-29,1518,三井松島ホールディングス,東P,貸借,424500,48468920000,13064398.921832884,2.1,0.86,100,0.0,3,337800,2500,27100,0,12.46
2023-03-29,1762,高松コンストラクショングループ,東P,貸借,147000,69950520000,34818576.40617222,8.2,0.48,100,5.55,3,2900,0,24900,14900,0.12
2023-03-29,1780,ヤマウラ,東P,貸借,95300,23234960000,21103505.903723888,27.97,1.21,100,0.45,3,7200,100,165500,31700,0.04
2023-03-29,1801,大成建設,東P,貸借,802200,770188010000,188771571.07843137,16.31,0.93,100,0.0,3,31200,1400,37800,5900,0.83
2023-03-29,1803,清水建設,東P,貸借,1766400,585077840000,788514609.1644205,11.21,0.64,100,0.0,3,69800,3600,74300,300,0.94
2023-03-29,1808,長谷工コーポレーション,東P,貸借,732700,464125750000,300794394.03758913,7.09,0.93,100,0.0,3,61500,24100,1500,0,41.0
2023-03-29,1860,戸田建設,東P,貸借,609900,224246470000,322656791.36690646,19.59,0.68,100,0.0,3,24700,3500,4200,0,5.88
2023-03-29,1904,大成温調,東S,貸借,10300,14081560000,6882482.8934506355,8.16,0.47,100,12.3,3,900,700,13600,4300,0.07
2023-03-29,1925,大和ハウス工業,東P,貸借,1313100,2064100000000,666268560.3615235,6.62,0.89,100,3.45,3,55300,4700,58400,9100,0.95
2023-03-29,1951,エクシオグループ,東P,貸借,240000,264428300000,109812416.94352159,11.59,0.85,100,4.5,3,6500,500,18400,1400,0.35
2023-03-29,1952,新日本空調,東P,貸借,42000,46427610000,24282222.803347282,7.98,0.77,100,1.95,3,1100,300,200,0,5.5
2023-03-29,1965,テクノ菱和,東S,貸借,6100,20370850000,22888595.505617976,8.28,0.45,100,1.5,3,1500,700,1500,600,1.0
2023-03-29,1976,明星工業,東P,貸借,215700,43530540000,56386709.84455959,8.21,0.65,100,2.25,3,6400,2200,6400,2200,1.0
2023-03-29,2001,ニップン,東P,貸借,108000,129823140000,78824007.2859745,12.52,0.68,100,1.8,3,0,0,10800,3100,0.0
2023-03-29,2002,日清製粉グループ本社,東P,貸借,770000,474189590000,304357888.3183569,-1.0,1.09,100,1.8,3,8200,0,54800,3400,0.15
2023-03-29,2004,昭和産業,東P,貸借,38000,87274550000,33985416.666666664,11.05,0.76,100,3.3,3,3200,0,6900,1500,0.46
2023-03-29,2053,中部飼料,東P,貸借,50100,31738640000,30371904.306220096,37.34,0.5,100,0.0,3,11100,900,600,0,18.5
2023-03-29,2108,日本甜菜製糖,東P,貸借,37800,25839030000,15325640.569395017,17.87,0.33,100,4.35,3,2300,600,2300,1800,1.0
2023-03-29,2109,ＤＭ三井製糖ホールディングス,東P,貸借,125700,66519870000,32639779.1952895,8.31,0.61,100,4.35,3,3300,1300,3300,2700,1.0
2023-03-29,2112,塩水港精糖,東S,貸借,102500,7175000000,35000000.0,11.24,0.51,100,0.9,3,27100,1900,38100,26100,0.71
2023-03-29,2117,ウェルネオシュガー,東P,貸借,53300,58959950000,35053478.00237812,51.89,0.81,100,1.05,3,3100,2000,1900,200,1.63
2023-03-29,2127,日本Ｍ＆Ａセンターホールディングス,東P,貸借,2886100,339630270000,336934791.6666667,33.89,6.13,100,0.0,3,386500,72800,101900,0,3.79
2023-03-29,2139,中広,東S,貸借,10100,2895080000,7043990.267639902,32.9,1.53,100,1.65,3,0,0,14000,5500,0.0
2023-03-29,2179,成学社,東S,貸借,5000,4336480000,5875989.159891599,9.71,1.3,100,0.0,3,900,0,0,0,-1.0
2023-03-29,2196,エスクリ,東S,貸借,106600,4494390000,13786472.392638037,26.2,0.75,100,0.15,3,46100,0,39800,18600,1.16
2023-03-29,2204,中村屋,東S,貸借,20700,18765280000,5976203.821656051,-1.0,0.73,100,4.65,3,500,200,4000,2300,0.13
2023-03-29,2207,名糖産業,東P,貸借,40600,29126050000,17264997.036158863,40.74,0.64,100,1.35,3,100,0,10400,4600,0.01
2023-03-29,2222,寿スピリッツ,東P,貸借,276500,275114230000,155607596.15384614,39.2,10.37,100,9.75,3,32000,0,358500,4500,0.09
2023-03-29,2267,ヤクルト本社,東P,貸借,500800,1614600000000,342076271.1864407,29.09,2.95,100,5.25,3,45200,15400,221600,3800,0.2
2023-03-29,2269,明治ホールディングス,東P,貸借,583000,1908000000000,593468118.1959565,25.82,2.52,100,0.0,3,22000,0,2200,0,10.0
2023-03-29,2282,日本ハム,東P,貸借,370200,404113690000,102958901.91082802,24.18,0.82,100,1.65,3,29000,8500,29000,7100,1.0
2023-03-29,2291,福留ハム,東S,貸借,14800,5273400000,3400000.0,-1.0,2.33,100,76.8,3,0,0,27900,9200,0.0
2023-03-29,2296,伊藤ハム米久ホールディングス,東P,貸借,116280,206320930000,57471011.14206128,12.04,0.76,100,3.45,3,520,0,11620,6000,0.04
2023-03-29,2327,日鉄ソリューションズ,東P,貸借,56500,318880980000,91500998.56527977,14.49,1.59,100,0.0,3,10600,200,200,200,53.0
2023-03-29,2359,コア,東P,貸借,13000,23913340000,14834578.163771711,11.7,1.52,100,0.0,3,71000,0,5100,1500,13.92
2023-03-29,2378,ルネサンス,東P,貸借,72400,19967980000,21378993.57601713,-1.0,1.61,100,0.75,3,6100,0,84900,26200,0.07
2023-03-29,2410,キャリアデザインセンター,東P,貸借,43600,14941210000,7054395.656279509,10.11,3.54,100,0.0,3,53000,0,47600,1800,1.11
2023-03-29,2412,ベネフィット・ワン,東P,貸借,375800,304213800000,159190894.81946623,39.54,12.19,100,0.0,3,54800,3100,36900,100,1.49
2023-03-29,2464,Ａｏｂａ－ＢＢＴ,東S,貸借,284200,6704120000,14264085.10638298,9.15,1.33,100,0.0,3,31700,12400,1500,1500,21.13
2023-03-29,2531,宝ホールディングス,東P,貸借,595700,209485030000,199699742.61201143,9.78,1.02,100,3.0,3,22000,2700,22000,12300,1.0
2023-03-29,2594,キーコーヒー,東P,貸借,150900,46194800000,22688998.035363458,252.0,1.44,100,2.55,3,800,0,25600,12700,0.03
2023-03-29,2599,ジャパンフーズ,東S,貸借,27200,5661000000,5100000.0,21.72,0.71,100,6.75,3,100,0,17100,2400,0.01
2023-03-29,2602,日清オイリオグループ,東P,貸借,54400,111263640000,33716254.54545455,9.59,0.66,100,4.2,3,1400,100,900,200,1.56
2023-03-29,2607,不二製油グループ本社,東P,貸借,182800,165593700000,87569381.27974616,26.54,0.8,100,0.0,3,8600,0,1500,300,5.73
2023-03-29,2613,Ｊ－オイルミルズ,東P,貸借,89200,51368440000,33508440.96542727,51.43,0.54,100,1.5,3,1100,0,5700,5000,0.19
2023-03-29,2652,まんだらけ,東S,貸借,66500,9985680000,7236000.0,7.32,1.02,100,0.0,3,156500,300,46000,6200,3.4
2023-03-29,2676,高千穂交易,東P,貸借,34800,25958430000,10171798.589341693,19.2,1.41,100,14.25,3,15000,0,66400,0,0.23
2023-03-29,2681,ゲオホールディングス,東P,貸借,357800,60758920000,39505149.54486346,10.28,0.76,100,0.0,3,50700,100,1700,400,29.82
2023-03-29,2692,伊藤忠食品,東P,貸借,36400,65508000000,12720000.0,13.49,0.65,100,4.2,3,500,100,1000,800,0.5
2023-03-29,2694,焼肉坂井ホールディングス,東S,貸借,213100,18229820000,239866052.63157895,64.29,2.44,100,0.15,3,75800,40100,62900,500,1.21
2023-03-29,2705,大戸屋ホールディングス,東S,貸借,14300,29514820000,7251798.525798526,106.79,8.2,100,0.0,3,1500,0,0,0,-1.0
2023-03-29,2730,エディオン,東P,貸借,638400,148967490000,112005631.57894737,11.49,0.65,100,3.45,3,32700,1000,133400,69300,0.25
2023-03-29,2733,あらた,東P,貸借,44800,71569730000,36055279.59697733,8.24,0.66,100,1.65,3,2400,200,1600,400,1.5
2023-03-29,2750,石光商事,東S,貸借,5200,5944000000,8000000.0,7.24,0.55,100,0.0,3,3600,0,0,0,-1.0
2023-03-29,2801,キッコーマン,東P,貸借,414600,1285400000000,193876319.7586727,29.03,3.09,100,0.0,3,29500,1000,33400,0,0.88
2023-03-29,2802,味の素,東P,貸借,1419900,2416400000000,529796097.347073,25.66,3.14,100,4.05,3,11800,800,227400,65100,0.05
2023-03-29,2804,ブルドックソース,東P,貸借,19200,27016640000,13954876.033057852,43.37,1.28,100,2.85,3,0,0,104100,2300,0.0
2023-03-29,2810,ハウス食品グループ本社,東P,貸借,235200,279885220000,100750619.15046796,19.82,1.0,100,0.0,3,5900,700,1700,0,3.47
2023-03-29,2815,アリアケジャパン,東P,貸借,43400,156825500000,32808682.0083682,23.84,1.37,100,0.15,3,2200,300,3700,0,0.59
2023-03-29,2816,ダイショー,東S,貸借,3800,13776840000,9868796.561604584,43.47,1.48,100,36.0,3,2700,0,4000,1300,0.68
2023-03-29,2818,ピエトロ,東S,貸借,5900,11744820000,6257229.621736814,-1.0,2.25,100,3.9,3,300,0,16300,3600,0.02
2023-03-29,2819,エバラ食品工業,東S,貸借,45300,32767060000,10468709.265175719,14.11,0.99,100,2.85,3,0,0,8500,1800,0.0
2023-03-29,2875,東洋水産,東P,貸借,301900,614280980000,110881043.32129964,17.08,1.44,100,0.0,3,6700,1000,5200,0,1.29
2023-03-29,2897,日清食品ホールディングス,東P,貸借,751200,1226100000000,308608104.7067707,26.99,2.81,100,10.5,3,13500,900,245700,3300,0.05
2023-03-29,2899,永谷園ホールディングス,東P,貸借,30100,39827640000,19138702.546852473,11.68,0.97,100,2.25,3,200,200,4300,2200,0.05
2023-03-29,2903,シノブフーズ,東S,貸借,5300,9774000000,13500000.0,87.11,0.64,100,0.0,3,9500,500,0,0,-1.0
2023-03-29,2907,あじかん,東S,貸借,6300,6337100000,7700000.0,23.38,0.44,100,0.0,3,4200,1900,4200,1900,1.0
2023-03-29,2908,フジッコ,東P,貸借,56500,56044660000,30050756.03217158,37.76,0.77,100,0.15,3,2100,1000,2100,1000,1.0
2023-03-29,2915,ケンコーマヨネーズ,東P,貸借,85800,20150140000,16475993.458708094,40.66,0.54,100,0.9,3,5000,0,11900,3000,0.42
2023-03-29,2922,なとり,東P,貸借,61300,29433060000,15032206.33299285,60.46,1.04,100,1.8,3,1000,300,19100,9900,0.05
2023-03-29,2937,サンクゼール,東G,貸借,533500,24903410000,9098797.953964194,23.02,5.55,100,0.0,3,14400,1200,0,0,-1.0
2023-03-29,2984,ヤマイチ・ユニハイムエステート,東S,貸借,13600,6637610000,7175794.594594595,5.08,0.61,100,0.0,3,7200,300,200,100,36.0
2023-03-29,3002,グンゼ,東P,貸借,42600,77993750000,17293514.412416853,17.08,0.66,100,0.75,3,3500,1200,3500,800,1.0
2023-03-29,3034,クオールホールディングス,東P,貸借,125400,45049420000,38902780.65630397,7.6,0.88,100,0.15,3,3300,0,3100,1500,1.06
2023-03-29,3036,アルコニックス,東P,貸借,43800,42394080000,31012494.513533283,7.5,0.66,100,0.0,3,3700,0,400,100,9.25
2023-03-29,3058,三洋堂ホールディングス,東S,貸借,2700,6460200000,7400000.0,-1.0,2.44,100,21.6,3,300,0,4400,1200,0.07
2023-03-29,3059,ヒラキ,東S,貸借,7600,5315420000,5155596.508244423,44.93,0.67,100,1.8,3,0,0,10300,5900,0.0
2023-03-29,3067,東京一番フーズ,東S,貸借,34300,4498370000,8978782.435129741,40.85,2.84,100,4.5,3,4000,0,63000,16700,0.06
2023-03-29,3088,マツキヨココカラ＆カンパニー,東P,貸借,1390200,979321960000,428962750.7665353,23.55,1.98,100,5.55,3,11100,6000,174900,25500,0.06
2023-03-29,3099,三越伊勢丹ホールディングス,東P,貸借,1704400,546174510000,396929149.7093023,16.23,0.96,100,0.0,3,134200,8100,32400,2900,4.14
2023-03-29,3132,マクニカホールディングス,東P,貸借,177600,217869420000,60857379.88826816,5.28,1.09,100,0.0,3,27600,1600,1600,1100,17.25
2023-03-29,3151,バイタルケーエスケー・ホールディングス,東P,貸借,40600,54428840000,61224791.901012376,9.53,0.47,100,0.0,3,28900,200,7900,800,3.66
2023-03-29,3166,ＯＣＨＩホールディングス,東S,貸借,40300,17204260000,13610965.189873418,6.57,0.76,100,3.9,3,0,0,65500,14700,0.0
2023-03-29,3167,ＴＯＫＡＩホールディングス,東P,貸借,437900,122359650000,139679965.75342464,17.69,1.43,100,2.25,3,100,0,20400,10000,0.0
2023-03-29,3178,チムニー,東S,貸借,57500,22938180000,19340792.58010118,-1.0,5.41,100,1.65,3,1200,0,86900,35800,0.01
2023-03-29,3179,シュッピン,東P,貸借,249000,19930830000,23392992.95774648,10.56,2.77,100,0.0,3,45300,400,9200,2100,4.92
2023-03-29,3183,ウイン・パートナーズ,東P,貸借,55200,31997970000,30503307.912297428,14.56,1.31,100,7.05,3,7100,0,9700,4500,0.73
2023-03-29,3205,ダイドーリミテッド,東S,貸借,143500,10709060000,35696866.666666664,1.37,0.68,100,0.0,3,112100,1700,112100,6100,1.0
2023-03-29,3221,ヨシックスホールディングス,東P,貸借,76400,21720010000,10323198.669201521,22.59,2.47,100,52.8,3,1500,0,39300,23700,0.04
2023-03-29,3232,三重交通グループホールディングス,東P,貸借,270900,57835550000,107301576.99443413,14.28,1.03,100,0.75,3,5600,0,193800,77500,0.03
2023-03-29,3289,東急不動産ホールディングス,東P,貸借,1819600,451334020000,719830972.8867624,9.23,0.65,100,0.0,3,92300,1900,43300,0,2.13
2023-03-29,3291,飯田グループホールディングス,東P,貸借,444900,614535770000,288379056.78085405,7.96,0.62,100,6.3,3,5400,300,31900,17600,0.17
2023-03-29,3341,日本調剤,東P,貸借,54500,36759050000,32047994.76896251,7.7,0.61,100,1.8,3,5500,1300,5500,2600,1.0
2023-03-29,3347,トラスト,東S,貸借,83400,7853850000,28150000.0,5.79,0.84,100,0.0,3,83600,1600,12300,0,6.8
2023-03-29,3371,ソフトクリエイトホールディングス,東P,貸借,22000,48419610000,27542440.27303754,16.09,2.93,100,1.8,3,3800,800,6000,2600,0.63
2023-03-29,3372,関門海,東S,貸借,21900,3486220000,14000883.534136547,16.53,5.95,100,0.0,3,11800,0,0,0,-1.0
2023-03-29,3395,サンマルクホールディングス,東P,貸借,180900,40315940000,22777367.231638417,87.34,1.2,100,3.15,3,1500,1500,45400,12400,0.03
2023-03-29,3397,トリドールホールディングス,東P,貸借,584300,238955010000,87915750.55187638,61.84,3.4,100,1.5,3,16300,1300,170200,24400,0.1
2023-03-29,3423,エスイー,東S,貸借,7200,10345930000,31256586.102719035,11.49,0.96,100,0.0,3,3300,0,3300,0,1.0
2023-03-29,3484,テンポイノベーション,東P,貸借,63200,20838110000,17674393.553859204,22.67,6.28,100,4.5,3,2500,1200,30300,11400,0.08
2023-03-29,3521,エコナックホールディングス,東S,貸借,180800,4975670000,26466329.78723404,97.44,1.07,100,0.0,3,142700,81150,29300,4450,4.87
2023-03-29,3529,アツギ,東S,貸借,15900,6789270000,17319566.326530613,-1.0,0.2,100,0.0,3,26800,0,26700,0,1.0
2023-03-29,3542,ベガコーポレーション,東G,貸借,10200,6381240000,10635400.0,52.25,1.19,100,2.85,3,23700,0,148100,1000,0.16
2023-03-29,3561,力の源ホールディングス,東P,貸借,264500,43182530000,30071399.721448466,26.44,5.64,100,0.15,3,327500,4300,319900,11600,1.02
2023-03-29,3563,ＦＯＯＤ　＆　ＬＩＦＥ　ＣＯＭＰＡＮＩＥＳ,東P,貸借,1592700,395795910000,116069181.81818181,49.94,6.03,100,0.3,3,73900,100,428400,30100,0.17
2023-03-29,3569,セーレン,東P,貸借,73900,146718370000,64633643.171806164,11.03,1.16,100,0.0,3,21800,1000,700,0,31.14
2023-03-29,3591,ワコールホールディングス,東P,貸借,178100,158283000000,64500000.0,-1.0,0.68,100,4.8,3,1400,100,9800,800,0.14
2023-03-29,3635,コーエーテクモホールディングス,東P,貸借,541000,819068200000,336096922.4456299,24.84,5.41,100,2.7,3,1800,0,96600,18700,0.02
2023-03-29,3640,電算,東S,貸借,8700,10442750000,5837199.552822806,5.57,1.01,100,0.0,3,13800,2100,700,0,19.71
2023-03-29,3648,ＡＧＳ,東S,貸借,6200,12474300000,17845922.746781114,18.08,0.92,100,0.9,3,300,0,13900,1700,0.02
2023-03-29,3690,イルグルム,東G,貸借,4500,3989130000,6372412.14057508,19.97,2.1,100,0.0,3,9400,0,0,0,-1.0
2023-03-29,3708,特種東海製紙,東P,貸借,66400,39274900000,13300000.0,8.5,0.49,100,7.05,3,3100,1100,4800,4800,0.65
2023-03-29,3710,ジョルダン,東S,貸借,1400,3394730000,5255000.0,-1.0,0.72,100,0.0,3,22300,100,200,100,111.5
2023-03-29,3738,ティーガイア,東P,貸借,61100,94428610000,56073996.437054634,11.84,1.26,100,0.15,3,6400,0,3100,2800,2.06
2023-03-29,3778,さくらインターネット,東P,貸借,235800,22873380000,37620690.78947368,32.53,2.6,100,0.0,3,45300,2200,6900,2000,6.57
2023-03-29,3835,ｅＢＡＳＥ,東P,貸借,80100,31553250000,47164798.206278026,34.39,4.87,100,0.0,3,10100,200,4200,200,2.4
2023-03-29,3837,アドソル日進,東P,貸借,27900,15691000000,9390185.517654099,18.5,2.37,100,0.0,3,8800,0,100,0,88.0
2023-03-29,3839,ＯＤＫソリューションズ,東S,貸借,10800,4936400000,8200000.0,20.6,0.84,100,0.9,3,1400,0,8600,4300,0.16
2023-03-29,3844,コムチュア,東P,貸借,43800,67449420000,32241596.5583174,24.74,4.42,100,0.0,3,22600,0,100,100,226.0
2023-03-29,3853,アステリア,東P,貸借,452200,13870570000,17491261.03404792,-1.0,1.87,100,0.0,3,94400,18900,8700,300,10.85
2023-03-29,3861,王子ホールディングス,東P,貸借,2062100,532550450000,1014381809.5238096,9.21,0.56,100,0.0,3,158300,27000,33600,0,4.71
2023-03-29,3863,日本製紙,東P,貸借,417500,117184930000,116254890.87301587,-1.0,0.3,100,0.15,3,21700,6800,21700,2500,1.0
2023-03-29,3880,大王製紙,東P,貸借,283300,171717130000,169012923.22834647,-1.0,0.72,100,0.0,3,73400,10700,8400,100,8.74
2023-03-29,3933,チエル,東S,貸借,3400,6192900000,7868996.188055908,13.93,2.35,100,0.0,3,8900,100,100,0,89.0
2023-03-29,3968,セグエグループ,東P,貸借,34200,9067550000,35145542.63565891,13.14,2.34,100,0.0,3,15000,0,0,0,-1.0
2023-03-29,4008,住友精化,東P,貸借,43000,60642680000,13972967.741935484,6.82,0.68,100,0.0,3,6800,100,1200,900,5.67
2023-03-29,4088,エア・ウォーター,東P,貸借,291300,378866080000,229755051.54639176,9.34,0.87,100,0.0,3,29400,4200,100,100,294.0
2023-03-29,4246,ダイキョーニシカワ,東P,貸借,280800,47219790000,73896384.97652583,87.67,0.6,100,1.35,3,3900,2600,3900,3000,1.0
2023-03-29,4275,カーリットホールディングス,東P,貸借,144300,16474250000,24050000.0,7.21,0.49,100,0.0,3,23400,800,200,200,117.0
2023-03-29,4299,ハイマックス,東S,貸借,7500,17762990000,12412990.915443746,12.87,1.61,100,0.0,3,2800,400,200,0,14.0
2023-03-29,4301,アミューズ,東P,貸借,29500,33261600000,18623516.237402014,17.49,0.86,100,0.0,3,4700,1200,300,100,15.67
2023-03-29,4304,Ｅストアー,東S,貸借,4300,8184390000,5636632.231404958,23.98,2.62,100,0.15,3,14100,100,2800,200,5.04
2023-03-29,4310,ドリームインキュベータ,東P,貸借,118200,28967390000,10465097.543352602,2.34,1.26,100,0.0,3,32200,1100,300,0,107.33
2023-03-29,4318,クイック,東P,貸借,35500,34129150000,19098573.027420256,10.25,2.44,100,0.0,3,5300,0,1900,400,2.79
2023-03-29,4323,日本システム技術,東P,貸借,23100,21111380000,12418458.823529411,11.76,1.94,100,0.0,3,11000,0,1300,0,8.46
2023-03-29,4337,ぴあ,東P,貸借,18500,49224990000,15358811.232449299,34.58,11.25,100,1.65,3,1000,0,31100,5800,0.03
2023-03-29,4344,ソースネクスト,東P,貸借,676200,28360710000,136349567.30769232,-1.0,3.06,100,0.0,3,824800,33600,5100,100,161.73
2023-03-29,4347,ブロードメディア,東S,貸借,40300,9347290000,7914724.809483489,7.74,2.0,100,0.0,3,20600,600,8300,0,2.48
2023-03-29,4362,日本精化,東P,貸借,17300,62543080000,25372446.247464504,13.68,1.23,100,2.7,3,200,0,3600,1500,0.06
2023-03-29,4401,ＡＤＥＫＡ,東P,貸借,176900,226007010000,103768140.49586777,13.31,0.86,100,0.0,3,4600,2800,1200,0,3.83
2023-03-29,4436,ミンカブ・ジ・インフォノイド,東G,貸借,76000,30166960000,14971196.029776676,41.53,3.89,100,0.15,3,376000,10900,423700,100,0.89
2023-03-29,4461,第一工業製薬,東P,貸借,28300,19926250000,10684316.3538874,-1.0,0.52,100,0.0,3,18200,600,400,300,45.5
2023-03-29,4462,石原ケミカル,東P,貸借,15000,22684810000,16308274.622573689,12.49,0.96,100,2.25,3,1600,400,1600,400,1.0
2023-03-29,4464,ソフト９９コーポレーション,東S,貸借,2800,28199750000,22274684.044233806,13.32,0.52,100,0.0,3,200,0,0,0,-1.0
2023-03-29,4524,森下仁丹,東S,貸借,1600,8515800000,4150000.0,17.06,0.74,100,0.0,3,3000,700,0,0,-1.0
2023-03-29,4526,理研ビタミン,東P,貸借,67300,65286770000,33705095.50851833,9.91,0.89,100,2.25,3,200,0,1800,500,0.11
2023-03-29,4527,ロート製薬,東P,貸借,470400,619968060000,236178308.57142857,22.7,2.86,100,0.0,3,12700,4200,12700,2400,1.0
2023-03-29,4538,扶桑薬品工業,東P,貸借,2900,18968490000,9451165.91928251,10.97,0.49,100,0.0,3,300,200,100,0,3.0
2023-03-29,4543,テルモ,東P,貸借,2320000,2612400000000,747681740.1259302,29.13,2.34,100,0.0,3,148900,13100,148900,5000,1.0
2023-03-29,4559,ゼリア新薬工業,東P,貸借,58300,117659000000,53119187.35891648,15.76,1.49,100,0.15,3,5700,100,1100,200,5.18
